user_id,article_1,article_2,article_3,article_4,article_5
219759,272143,285808,162655,160417,206606
219760,160417,160131,272143,156624,162655
219761,111043,183176,272143,162655,160974
219762,162655,160417,119193,64329,199197
219763,168623,183176,175199,123909,162655
219764,162655,64329,160417,300470,198659
219765,156560,272143,284547,156624,63307
219766,157076,285435,324823,225010,276970
219767,64329,160417,272143,324823,175040
219768,272143,285808,160417,162655,206606
219769,208145,336380,160417,158536,208981
219770,160417,160974,162655,162765,156808
219771,313504,162765,272761,284844,255530
219772,124749,124350,156624,166581,336220
219773,224658,300470,175040,63307,324823
219774,160417,162655,272143,156624,124748
219775,160417,272143,273395,166581,182394
219776,272143,160417,289090,324823,162655
219777,57748,206112,285343,160132,233478
219778,338350,183176,270229,32082,181585
219779,162655,64329,224658,324823,166581
219780,156624,162765,233658,284547,124748
219781,225055,175040,59758,162655,272143
219782,160417,160974,272143,162765,64329
219783,162655,0,119193,160974,272143
219784,158082,257291,336221,324823,160417
219785,158882,245161,160417,71161,303565
219786,225055,156447,276970,16129,158082
219787,50504,285377,198659,272143,293513
219788,198659,162655,160417,59057,288980
219789,0,292390,96210,54496,160557
219790,300470,226569,36605,196301,166585
219791,272143,64329,289090,124176,124350
219792,202557,215993,124350,96755,283238
219793,233658,336380,83534,162655,87224
219794,284547,285343,313431,162655,156624
219795,123368,140676,123757,162655,123818
219796,160417,64329,272660,160974,300470
219797,162765,124176,160974,162655,272143
219798,162655,160417,313431,64329,166581
219799,160417,199198,58193,156624,168623
219800,58580,283764,272143,250043,166581
219801,160417,156624,162655,224658,64329
219802,276970,272143,160974,63307,123909
219803,160940,233658,124749,225463,235689
219804,96755,160132,157478,48403,160417
219805,156624,224658,160131,162655,313431
219806,0,96210,54496,292390,160557
219807,285343,283996,124350,234607,211415
219808,348109,199766,255688,87174,250038
219809,273397,162655,158536,182394,272143
219810,31520,272143,160417,324823,336220
219811,160417,162655,272143,160940,162300
219812,272143,285808,162655,160417,206606
219813,160131,218337,160132,270229,141004
219814,157078,313431,108858,118391,336245
219815,284410,276970,272143,64329,160417
219816,285808,272143,160417,162655,206606
219817,175040,284422,225463,300470,160974
219818,324823,156624,124350,276946,313431
219819,162655,272143,0,119193,64329
219820,224658,272143,160417,285808,156624
219821,272143,285808,160417,162655,206606
219822,272143,162655,160417,168623,64329
219823,0,226681,70429,129520,234269
219824,272143,162655,64329,160417,199198
219825,162655,272143,0,119193,160974
219826,166283,162655,158536,87224,235715
219827,272143,162655,160417,288980,198659
219828,300470,324823,336220,183176,160417
219829,272143,162655,199198,160417,64329
219830,58580,198659,58606,272143,208531
219831,162655,64329,272143,160417,206027
219832,162655,272143,160417,199198,124748
219833,162655,158536,272143,160974,0
219834,162655,158536,272143,160974,119193
219835,0,96210,292390,54496,160557
219836,166581,183176,159938,175040,206606
219837,87179,95972,240233,234268,233658
219838,299871,336223,162655,119193,198659
219839,237822,124549,285435,58580,233658
219840,202652,284024,352983,58619,225019
219841,160974,215993,162655,96210,289090
219842,336220,272143,277491,234267,183176
219843,31520,198199,156355,301030,235616
219844,160417,50504,293514,272143,199198
219845,58580,272143,225055,283764,162655
219846,36394,214206,236673,235440,124176
219847,162655,160974,16129,225463,300470
219848,324823,352983,225019,271261,233658
219849,156624,162655,337441,272143,300470
219850,273395,285808,272143,198659,162655
219851,160974,160417,166283,236171,272660
219852,129029,285379,182394,300470,158192
219853,285343,338350,324823,96755,272143
219854,140676,135856,282964,272660,348111
219855,0,96210,54496,292390,160557
219856,272143,285808,273395,162655,160417
219857,160417,162655,160974,162765,272143
219858,272143,162655,273395,160417,199198
219859,156447,272143,162655,160131,285343
219860,215993,214097,58235,288827,158772
219861,272143,160417,285808,162655,206606
219862,285808,272143,273395,206606,162655
219863,0,54496,96210,257291,292390
219864,160417,272143,162655,285808,206606
219865,218337,160131,272143,87224,156624
219866,96755,124176,272143,124748,300470
219867,161506,272143,233658,156624,288321
219868,160417,162655,160974,272143,162765
219869,159938,289090,183176,214206,284339
219870,337441,156624,218028,162655,215993
219871,96755,70999,160940,245161,158082
219872,315104,286321,202701,208145,57442
219873,214206,362272,276970,236207,284312
219874,156447,157078,160417,161602,71161
219875,285343,308479,58580,337441,300470
219876,198659,162655,64329,160417,166581
219877,236553,348093,233420,277107,293301
219878,336223,175040,234269,313431,336254
219879,84019,285808,208531,32082,272143
219880,257291,160132,156624,166377,283996
219881,235689,160131,272143,160974,218337
219882,303331,32088,31520,337441,272143
219883,348111,156723,156654,236338,284410
219884,182513,236566,276970,63307,271551
219885,255354,58580,160974,313504,162655
219886,162655,272143,160974,289090,218337
219887,289126,324823,87224,161506,59758
219888,160417,64329,160940,283238,277491
219889,348112,285719,270229,9308,119522
219890,272143,162655,64329,199198,273395
219891,0,54496,96210,292390,160557
219892,162655,158536,272143,64329,160974
219893,285808,175040,198659,162655,160417
219894,96077,208360,96480,214206,353673
219895,162655,0,183176,272143,207982
219896,57888,57886,236951,160974,71035
219897,160417,324823,162655,175040,166581
219898,236673,202388,208360,272143,47854
219899,214097,285663,208531,272143,271261
219900,273395,288980,64329,162300,235616
219901,338350,233658,234813,157076,237822
219902,158541,235105,108858,277107,233688
219903,0,292390,96210,160557,54496
219904,272143,198659,162655,288980,160417
219905,272143,160974,73506,160417,284547
219906,273395,160417,272143,285808,162655
219907,162655,198659,224658,225463,160417
219908,336223,234813,272143,234698,83811
219909,58619,160131,57748,73506,202652
219910,272143,160417,162655,285808,206606
219911,63304,124748,123757,160974,123909
219912,162655,272143,64329,160974,218337
219913,272143,225463,64329,162655,224658
219914,162655,198659,160417,64329,166581
219915,307856,224658,218337,64329,205846
219916,31520,272143,284410,270229,348113
219917,162655,272143,273395,64329,158536
219918,162765,160417,162300,124337,107247
219919,324823,156964,31520,64409,218330
219920,272143,160417,285808,206606,162655
219921,233658,336380,272143,206606,160131
219922,162655,160417,64329,313431,166581
219923,160417,236338,87224,160132,236171
219924,207714,202320,158192,202701,313431
219925,160417,162655,218337,272143,156624
219926,272143,87192,233658,160158,202308
219927,324823,156964,198659,337441,83534
219928,288440,50504,96127,32088,16087
219929,293050,83534,286350,159177,160131
219930,187065,271551,293062,124350,331116
219931,199766,218337,156355,214474,205948
219932,160132,166377,156624,323949,156447
219933,272143,168623,160417,68924,63307
219934,272143,160417,162655,285808,206606
219935,272143,59057,270229,96480,48403
219936,160417,162655,162765,156624,160974
219937,272143,162655,199198,160417,64329
219938,160417,160974,272143,64329,166283
219939,289090,285379,289003,288435,352092
219940,120967,111043,235105,236517,206571
219941,272143,198659,288980,162655,64329
219942,87224,218337,160974,272143,162655
219943,272218,58580,225019,272242,161506
219944,160417,162655,272143,218337,160974
219945,160417,162655,160974,162765,218337
219946,285808,272143,254265,198659,166581
219947,160131,156624,162655,162765,272143
219948,162655,272143,285808,218337,273395
219949,225019,48403,119193,160417,31836
219950,277492,272143,289090,236951,233717
219951,208360,257291,313431,297639,160132
219952,214800,313431,156447,206168,157478
219953,207982,206606,161425,124228,157078
219954,0,96210,292390,54496,160557
219955,272660,276946,313431,313504,59758
219956,233658,285808,225019,64329,83534
219957,218337,123368,160146,160148,272761
219958,160417,272761,162655,64329,124350
219959,272143,48403,236338,31836,214206
219960,160417,156654,166377,162765,160974
219961,162655,160974,272143,272660,273395
219962,162655,158536,272143,160974,0
219963,87224,272143,324823,156624,313431
219964,182394,32750,160974,158082,289090
219965,124350,276946,276970,257291,272143
219966,236338,65991,50644,32082,194289
219967,162655,272143,273395,218337,64329
219968,64329,158536,166581,160974,273395
219969,160417,162655,160131,162765,160974
219970,58580,156447,313504,336787,285379
219971,234813,271261,336221,336223,270229
219972,0,96210,54496,292390,168623
219973,161439,124350,289126,123290,124352
219974,283505,234006,208150,215993,234269
219975,336221,156624,124749,233997,336223
219976,59057,108856,303331,128260,96755
219977,160132,214474,285343,272143,284547
219978,285808,273395,272143,166581,198659
219979,289090,324823,119193,162655,336221
219980,206763,283505,36605,63304,84074
219981,83534,63307,233658,162139,236566
219982,273395,124749,118391,235028,65579
219983,276970,272143,123909,160417,162655
219984,214206,63307,300470,133160,58580
219985,59057,96586,96210,124748,20691
219986,160417,160974,162655,162765,272143
219987,271921,65468,300470,96986,64329
219988,161506,160417,272143,160974,162655
219989,300470,225055,16129,166283,162655
219990,0,162655,160974,313431,168623
219991,283505,208150,108857,215993,160131
219992,233420,276970,161425,277068,211941
219993,87224,285808,285435,272143,313431
219994,58580,128260,156723,336254,235230
219995,160417,162655,162765,272143,156624
219996,162655,123368,124748,16129,337082
219997,162655,162765,160131,272143,272660
219998,160417,273395,64329,160974,166283
219999,162655,160417,166581,64329,313431
220000,286321,160974,160417,63304,285719
220001,162655,158536,272143,160974,0
220002,233658,272143,336380,160417,83534
220003,15653,337441,59057,233742,288440
220004,162655,273395,198659,160417,300470
220005,282964,257291,162655,161506,272143
220006,0,96210,292390,160557,54496
220007,160974,166283,236171,272143,300470
220008,272218,96755,209653,162378,286161
220009,214206,59057,31836,272143,162655
220010,156624,313431,160417,285808,224658
220011,160131,160417,162655,272143,235616
220012,83534,156355,235689,313996,160940
220013,156964,299697,158882,235870,272143
220014,272143,160417,162655,285808,206606
220015,272143,156808,162655,96077,158536
220016,236338,156654,160417,348111,272143
220017,162655,160974,218337,272143,162765
220018,272143,285808,162655,160417,206606
220019,272143,199198,64329,285343,166581
220020,235804,236207,215928,300473,300470
220021,336223,272143,224658,216191,234814
220022,124748,123368,124352,140676,272143
220023,225019,70484,331780,283764,199766
220024,272143,235105,160129,175040,233658
220025,336380,83534,198659,233658,97433
220026,299841,124350,233658,87231,87192
220027,156624,39894,337890,284847,327535
220028,162655,160974,218337,162765,272143
220029,272143,156624,285808,160417,206168
220030,272218,161409,208430,156624,337735
220031,285343,300470,162655,157332,87224
220032,289090,58099,336220,288482,235616
220033,63304,124748,123757,160974,87174
220034,272143,160417,162655,285808,199198
220035,293218,234698,156964,236338,234813
220036,58580,272143,235616,336476,271261
220037,0,54496,96210,292390,233688
220038,162655,160417,64329,198659,313431
220039,59758,162655,64329,160417,149623
220040,283764,202493,50504,208145,202322
220041,236566,313431,285343,284802,324823
220042,0,162655,119193,272143,183176
220043,111210,293218,156723,111043,336221
220044,160417,284901,123826,156624,162655
220045,160417,162655,160974,272143,162765
220046,0,54496,96210,292390,160557
220047,0,96210,292390,54496,160557
220048,207994,157078,293062,225010,324823
220049,206763,160131,208981,271921,206606
220050,214206,272143,198659,224658,199198
220051,225463,158642,353672,160974,158047
220052,284410,16087,160131,160129,236566
220053,73413,233997,70999,124748,234814
220054,160417,272143,160974,166283,64329
220055,162655,158536,272143,160974,218337
220056,160417,324823,272143,156624,160940
220057,0,96210,54496,168623,233688
220058,255207,36399,255938,257291,256139
220059,160417,276970,119193,64329,257291
220060,218337,272143,285343,156560,160131
220061,0,96210,292390,54496,160557
220062,162765,182394,160417,160148,284547
220063,215993,183176,289090,288435,272143
220064,160417,162655,233658,158536,156624
220065,272143,162655,160417,64329,273395
220066,160417,272143,337441,156447,288440
220067,272143,162655,182394,70646,273395
220068,272143,160417,162655,285808,206606
220069,218337,162765,123826,123756,156808
220070,0,292390,96210,54496,160557
220071,284066,270229,59057,166581,285377
220072,272143,156447,289126,233717,156624
220073,162655,158536,73506,16129,160417
220074,337441,324823,162655,273395,199198
220075,162655,233742,160417,272143,96210
220076,214206,288435,288320,87192,336220
220077,156843,156619,156447,235296,159938
220078,162655,158536,272143,160974,0
220079,272143,162655,160417,288980,198659
220080,272660,313504,183176,16129,63307
220081,162655,272143,160974,64329,63307
220082,272143,160417,64329,273395,199198
220083,337441,162655,64329,324823,300470
220084,288440,64329,96210,198659,162655
220085,96755,324823,31520,214474,338340
220086,285808,273395,162655,272143,199198
220087,324823,352983,124350,158906,299841
220088,272143,285808,162655,160417,206606
220089,160417,162300,272143,300470,158082
220090,0,292390,160557,96210,54496
220091,162655,272143,0,64329,119193
220092,272143,162655,199198,160417,273395
220093,234813,336221,160417,31520,336223
220094,162655,158536,272143,160974,218337
220095,160417,156624,162300,272143,182394
220096,324823,58619,166581,224658,285808
220097,111210,257291,58606,297639,214800
220098,235689,96755,215993,338350,63307
220099,324823,214206,161506,160417,300470
220100,166581,160417,162655,64329,199198
220101,124228,276970,123757,123909,162655
220102,157478,202557,233997,208082,124228
220103,64329,257291,160974,166581,168623
220104,202388,233658,160129,206168,202289
220105,96755,159938,215993,235028,119534
220106,158536,96210,107039,313431,161872
220107,0,54496,96210,292390,160557
220108,162655,175040,272143,215993,336245
220109,162655,272143,0,119193,168623
220110,162655,160974,162765,218337,272143
220111,233717,58606,276946,288435,297639
220112,160974,31520,162655,313431,272143
220113,233658,270229,31520,301030,83534
220114,123818,124176,123290,124748,124352
220115,272143,162655,160417,199198,273395
220116,162655,0,272143,119193,203313
220117,162655,272143,273395,285808,218337
220118,156654,108856,336380,299841,68924
220119,272143,160417,162655,16129,162300
220120,272143,160417,162655,288980,198659
220121,313996,70999,234006,96755,284985
220122,215993,70215,283505,324823,234269
220123,324823,272143,273395,31520,87224
220124,124748,336934,289090,336245,123289
220125,160417,162655,160974,272143,162765
220126,124350,124337,160417,272143,160940
220127,156624,175040,162655,313431,224658
220128,338350,234267,236566,285342,206168
220129,272143,162655,199198,160417,273395
220130,272143,162655,160417,64329,199198
220131,162655,160417,272143,288980,64329
220132,160417,160974,272143,158536,166283
220133,162655,272143,273395,64329,199198
220134,172576,63307,236207,157478,336254
220135,162655,272143,160974,16129,288980
220136,145237,59758,284452,42883,205973
220137,324823,285808,224658,336476,198659
220138,162655,158536,272143,160974,0
220139,285377,270229,50504,218028,336223
220140,70999,235689,293114,337051,124549
220141,0,96210,292390,54496,160557
220142,73506,162655,160417,162765,272143
220143,300470,162655,272143,160417,272660
220144,156447,289090,183176,160417,324823
220145,272143,234269,234813,234698,16129
220146,284410,352983,36399,284901,83534
220147,160417,156624,162655,272143,158536
220148,272143,160417,162655,285808,206606
220149,162655,160417,64329,273395,199198
220150,158082,285343,124350,162765,158536
220151,272143,162655,160417,199198,273395
220152,272143,285808,160417,162655,206606
220153,162655,158536,272143,160974,0
220154,162655,183176,0,207982,272143
220155,160131,209013,288440,141004,208970
220156,272143,285808,160417,224658,324823
220157,285343,324823,233658,303565,272143
220158,64329,166581,324823,199198,160417
220159,0,96210,54496,160557,292390
220160,272143,156624,160131,233658,285343
220161,0,96210,54496,292390,257291
220162,160417,162300,162655,123818,124352
220163,324823,336221,87224,119193,160417
220164,73506,50494,336223,208562,183176
220165,160417,162655,224658,218337,175040
220166,348112,124734,288435,156381,128707
220167,0,96210,292390,54496,160557
220168,284422,272143,160417,71502,233717
220169,0,96210,54496,292390,233688
220170,215993,183176,175040,159938,206606
220171,285808,160417,162655,198659,324823
220172,273395,324823,166581,271551,70646
220173,234813,234269,234006,284339,284096
220174,58580,313431,277107,160132,218028
220175,162655,158536,272143,160974,0
220176,160417,162655,160974,162765,272143
220177,36394,160417,124350,233717,124176
220178,158536,162655,272143,160974,0
220179,206934,337143,218028,58580,235230
220180,0,96210,292390,54496,160557
220181,47854,58580,215993,38625,202388
220182,284410,156723,285379,285414,289126
220183,202308,206606,225055,87174,235689
220184,160417,272143,162655,160974,218028
220185,272143,162655,198659,273395,160417
220186,214206,63307,225463,224658,162718
220187,157478,218028,63304,206785,161872
220188,272143,162655,285808,206606,199198
220189,96755,235689,301030,124749,30730
220190,50864,235230,283764,313431,59758
220191,0,96210,292390,160557,54496
220192,272143,162655,58580,313920,273395
220193,160131,156723,208150,206027,160417
220194,257291,233717,9308,215993,175040
220195,272143,162655,160417,285808,206606
220196,162655,160974,272143,162765,218337
220197,64329,199198,285343,160158,285808
220198,272143,162655,160417,64329,199198
220199,206027,301030,156355,108858,0
220200,272143,198659,162655,273395,160417
220201,272143,175040,162655,166581,160131
220202,270607,236566,293514,194289,160417
220203,158646,160132,285719,348093,166377
220204,0,96210,54496,292390,257291
220205,273395,272143,198659,162655,64329
220206,0,96210,54496,292390,160557
220207,160417,162655,160974,162765,272143
220208,162655,272143,0,119193,64329
220209,224658,182513,324823,160131,149622
220210,175040,272143,235854,313431,111043
220211,289090,215993,160417,183176,272143
220212,162351,284898,266007,156654,106784
220213,160417,162655,272143,64329,162765
220214,272143,133160,233658,270229,87174
220215,272143,162655,198659,288980,160417
220216,235230,313431,87192,272143,284547
220217,160417,162655,272143,273395,218337
220218,156447,276970,58193,124228,272143
220219,207603,208981,283505,215993,111043
220220,336245,9308,202416,270229,61594
220221,162655,158536,272143,160974,0
220222,162655,272143,285808,218337,158536
220223,160417,166581,162655,199198,198659
220224,272143,162655,199198,273395,160417
220225,300470,123818,124549,235028,202557
220226,272143,285808,160417,206606,199198
220227,272143,162655,273395,199198,160417
220228,160417,160132,87224,324823,87231
220229,272143,162655,273395,160417,199198
220230,158192,206168,313431,235616,284547
220231,285808,63307,175040,162655,272143
220232,160417,162655,272143,156624,158536
220233,160940,293114,140528,96755,313996
220234,272143,162655,160417,199198,273395
220235,324823,271261,285808,336221,198659
220236,160417,272143,124228,162655,168623
220237,124350,160417,160940,284985,293114
220238,288435,348093,288440,9308,348112
220239,289090,160131,324823,160417,277491
220240,156447,324823,285808,224658,235804
220241,0,96210,292390,54496,160557
220242,160974,162300,74666,162655,158082
220243,157478,124228,225019,73506,235440
220244,300470,156624,235230,272143,160417
220245,225010,199474,36605,273395,224658
220246,272143,160417,285808,162655,206606
220247,273395,162655,272143,218337,175040
220248,166430,162655,87224,145472,160417
220249,0,96210,292390,54496,160557
220250,233658,285808,286128,206606,324823
220251,224658,175040,57616,225019,313431
220252,63307,338350,58565,207714,36399
220253,254489,31520,159190,233595,324823
220254,158541,16087,198659,202355,284066
220255,162300,124749,123289,158882,123613
220256,337441,337735,96986,158047,338340
220257,272143,273395,285808,162655,324823
220258,160417,156624,218337,272143,270229
220259,257291,156654,158082,123613,214476
220260,162655,158536,272143,160974,0
220261,162655,160131,207311,300470,160417
220262,0,54496,96210,168623,160557
220263,272143,285808,160417,162655,206606
220264,272143,160417,162655,288980,198659
220265,288440,348093,205873,20691,119522
220266,156624,272143,124350,160131,124176
220267,272143,162655,273395,199198,160417
220268,324823,285343,218337,162655,166581
220269,214206,96755,337441,58580,284583
220270,272143,162655,160417,199198,273395
220271,303565,285808,233658,87224,206606
220272,156624,218337,156654,284410,162765
220273,224658,272143,272660,198659,123818
220274,198659,162655,160417,182394,16129
220275,158541,83534,303331,158642,292390
220276,158082,160974,162655,140720,158536
220277,272143,162655,160417,64329,199198
220278,158882,284583,96755,128957,124176
220279,156654,313431,218337,284547,348111
220280,62764,96755,276946,58606,272218
220281,272143,162655,313431,156843,285343
220282,160417,64329,273395,198659,199198
220283,64329,166581,273395,225055,300470
220284,162655,160417,272143,160974,233688
220285,124350,123289,160417,162300,123290
220286,31836,48403,162655,87224,235230
220287,162655,0,272143,119193,96210
220288,160417,276970,277068,162655,168798
220289,300470,63307,96755,272143,313996
220290,288440,325455,300470,65991,235715
220291,324823,160131,272218,338339,31520
220292,288440,236566,235616,159938,156723
220293,162655,64329,273395,198659,166581
220294,272143,70646,271551,313431,187065
220295,234813,160417,272143,160974,233658
220296,272143,198659,285808,225055,162655
220297,162655,273395,64329,156624,272660
220298,64329,162655,160940,273397,272143
220299,324823,272143,285343,207994,207982
220300,70646,87224,206168,301015,87236
220301,64329,324823,273395,162655,160417
220302,233717,62567,156843,235616,157076
220303,9308,123826,352901,289090,324823
220304,160417,162655,156624,272143,124748
220305,324823,285343,218028,31520,87224
220306,224658,198659,162655,87224,16129
220307,285808,162655,206606,160417,324823
220308,124350,124749,124176,324823,272143
220309,271261,119193,48403,324823,234813
220310,160417,162655,160974,272143,162765
220311,272143,233658,124228,324823,124748
220312,160940,64329,83534,285808,156355
220313,202416,38625,207848,271921,225041
220314,0,96210,292390,54496,160557
220315,162655,160417,64329,166581,271551
220316,0,96210,292390,54496,160557
220317,272143,162655,236171,285343,160974
220318,156447,300470,160417,285808,162655
220319,160417,64329,166581,162655,124350
220320,272143,284096,157478,96077,225019
220321,198659,30730,160417,166581,273395
220322,205948,118391,233997,337735,157078
220323,336934,207720,285377,175409,325455
220324,160417,162655,160974,64329,87224
220325,233717,276946,214206,198659,182394
220326,272143,162655,288980,64329,198659
220327,158094,224658,236566,207311,272143
220328,160417,0,160974,235689,124228
220329,324823,272143,36605,175040,285808
220330,272143,162655,273395,160417,198659
220331,336380,270229,324823,156964,133160
220332,158536,162655,272143,162765,64329
220333,202672,301030,157332,233595,202322
220334,162655,158536,272143,160974,218337
220335,58235,331116,315146,97616,158882
220336,162655,160974,162765,218337,272143
220337,272143,162655,199198,64329,160417
220338,156723,324823,289090,270229,337441
220339,161439,289126,166377,159762,158536
220340,203241,157478,96755,202492,300470
220341,272143,162655,0,236566,168623
220342,162655,199198,160417,272143,140528
220343,288321,128260,156964,277491,119534
220344,272143,162655,160417,199198,64329
220345,324823,272143,336220,64329,198659
220346,324823,198659,285808,166581,233658
220347,160417,64329,272143,160974,158536
220348,236338,285333,284547,157478,161506
220349,202672,158192,236338,42298,206934
220350,272143,162655,199198,160417,64329
220351,160417,162655,272143,158536,156624
220352,83534,160131,160417,272143,336380
220353,160417,156447,233658,156808,156624
220354,207603,58619,159190,207848,160748
220355,202388,236673,208360,162655,206735
220356,276970,282964,124228,235804,323550
220357,198659,288980,273395,160417,64329
220358,160417,272143,277068,324823,162655
220359,273395,162655,272143,64329,198659
220360,87224,285808,198659,162655,225463
220361,324823,272143,336220,175040,336223
220362,300470,272143,234813,337082,272761
220363,162655,158536,64329,272143,107039
220364,285343,272143,272218,233658,336380
220365,160748,288440,270607,50504,57748
220366,162655,158536,272143,160974,0
220367,160417,273395,198659,36605,218337
220368,160417,273397,199198,166581,272143
220369,324823,273395,273397,166581,198659
220370,160417,36394,123909,198659,156624
220371,235689,71035,160940,297639,63307
220372,198659,224658,313504,285808,199855
220373,161506,111210,224228,271261,36399
220374,162655,162765,218337,156624,272143
220375,160417,156624,124350,162655,123826
220376,273395,160417,337082,162300,162655
220377,162655,158536,272143,160974,0
220378,315146,70986,97616,128957,108858
220379,205982,208145,272143,206027,285343
220380,162655,158536,272143,160974,218337
220381,123290,123818,124352,124748,124228
220382,207848,160417,160131,160715,162655
220383,124352,123290,124748,124228,123368
220384,237769,207994,297639,160417,124228
220385,32082,128957,124748,158082,96755
220386,273395,160417,50644,234267,324823
220387,0,96210,292390,54496,160557
220388,157300,289126,233478,276970,156723
220389,337441,214206,160940,128957,215993
220390,0,54496,96210,292390,160557
220391,162655,285343,272660,337082,160974
220392,199372,159200,124748,276970,160974
220393,289126,233717,161439,162300,162655
220394,160417,162655,225019,271551,313431
220395,160417,235689,96755,337082,160940
220396,234267,235616,183176,63307,324823
220397,276970,123909,162655,272143,158536
220398,30389,283009,159202,16129,288977
220399,300470,158882,160417,156624,160131
220400,233478,124749,58606,124176,96077
220401,257291,207311,58193,272143,313431
220402,0,96210,168623,257291,54496
220403,162655,158536,272143,160974,64329
220404,272143,162655,285808,199198,225055
220405,208562,208150,283505,206168,141004
220406,156624,160417,162655,64329,158536
220407,208145,205846,236553,202493,202320
220408,59057,214206,233478,64346,158094
220409,0,54496,96210,292390,160557
220410,124749,158082,285435,160417,124350
220411,160417,162655,160974,162765,272143
220412,202308,160417,162655,272143,160974
220413,156624,124228,233478,29953,233717
220414,160131,162655,272143,160417,234269
220415,0,96210,292390,54496,160557
220416,159938,59057,272143,161425,183176
220417,160417,162655,160974,162765,272143
220418,160417,272143,215993,162655,160974
220419,123756,123289,235689,160940,303331
220420,166581,124350,225463,123289,160417
220421,272143,160417,285808,162655,206606
220422,160146,0,160417,123368,312437
220423,87224,156624,272143,108855,87192
220424,183176,111043,47854,161506,215993
220425,162655,158536,160974,272143,0
220426,300470,324823,175040,63307,160417
220427,124176,96480,166430,214206,215674
220428,160974,162655,272143,160417,225463
220429,160417,162655,160974,162765,272143
220430,270229,352983,272143,271261,119193
220431,59057,83534,161506,235689,87174
220432,284547,285343,272143,156964,270229
220433,162655,273395,308907,166283,199198
220434,348111,324823,87236,160131,161506
220435,336221,324823,272143,63307,234813
220436,160417,272143,162655,285808,206606
220437,272143,206606,162655,160417,285808
220438,162655,160417,272143,156624,64329
220439,283505,324823,285343,207994,207982
220440,96210,300470,160974,162655,20691
220441,272143,324823,285808,301030,285343
220442,156624,235689,162655,160974,272143
220443,39894,206785,336254,96755,128260
220444,313431,202308,87224,271921,206735
220445,272143,162655,160417,64329,273395
220446,233658,272143,160974,162300,285343
220447,0,96210,160557,292390,54496
220448,162655,160417,166581,271551,198659
220449,225019,59758,87231,175040,313431
220450,352983,271261,331116,237822,284470
220451,160417,324823,284410,25325,273395
220452,162655,208380,272143,273395,160417
220453,336223,324823,96077,119193,225019
220454,289003,70215,156447,215993,288827
220455,225019,336254,235230,313431,175040
220456,59057,160974,31836,162655,336223
220457,300470,160417,162655,272660,285343
220458,160974,162655,158536,158082,272143
220459,162655,162300,225463,272143,182394
220460,0,96210,54496,292390,168623
220461,160417,162655,272143,300470,64329
220462,289126,159762,62764,337435,156654
220463,272143,162655,199198,273395,160417
220464,124352,225019,123368,123290,202355
220465,272143,162655,198659,160417,288980
220466,124350,124337,272143,160417,70999
220467,162655,160417,272143,160974,124748
220468,336380,235028,284470,83534,123289
220469,270677,159938,129799,181585,206735
220470,272143,162655,160417,199198,273395
220471,286321,285343,208145,245161,272143
220472,0,54496,96210,168623,160557
220473,160417,119193,272143,31836,160974
220474,208360,158882,63307,156713,354086
220475,272143,160417,162655,285808,206606
220476,273395,162655,198659,64329,160417
220477,166581,64329,271551,206168,206934
220478,31520,160417,157478,236553,96077
220479,162655,158536,272143,160974,218337
220480,233742,48403,224658,271261,31836
220481,285298,289126,284602,97530,62764
220482,272143,162655,64329,199198,160417
220483,161506,233717,284410,285298,272143
220484,214800,157702,87224,159762,257291
220485,272143,324823,224658,273395,162655
220486,162655,160417,64329,198659,166581
220487,83534,301030,235616,198199,162655
220488,272143,124350,123289,160417,123564
220489,272143,162655,160417,199198,64329
220490,233658,276970,272143,324823,236566
220491,336220,284583,354086,214631,214283
220492,284547,202493,156560,156624,158192
220493,233658,224658,289090,336380,59057
220494,0,96210,54496,292390,162655
220495,224658,70484,156381,233742,208150
220496,285808,162655,272143,158536,233658
220497,157478,277486,95716,336254,236338
220498,336220,289090,124749,324823,58193
220499,160417,272143,160974,199198,166283
220500,0,96210,54496,292390,160557
220501,58193,64329,272143,123613,198659
220502,175040,206606,62434,162655,119522
220503,160417,272143,214206,324823,59057
220504,160132,272143,59758,58606,160131
220505,0,292390,96210,54496,160557
220506,0,292390,160557,96210,54496
220507,0,96210,54496,292390,160557
220508,129165,338340,271261,288321,352901
220509,285333,314356,236566,233997,95972
220510,272242,235824,162655,59057,283123
220511,235230,234267,206247,97530,235616
220512,272143,285808,160417,162655,206606
220513,156624,160417,313431,87224,70646
220514,162655,0,160974,168623,48403
220515,0,162655,272143,119193,183176
220516,272143,30730,160940,324823,87224
220517,272143,156624,285808,160417,313431
220518,272242,235230,233742,348112,124749
220519,124749,158082,160417,313602,234814
220520,288435,119522,160096,348093,202637
220521,160417,324823,166581,160131,272143
220522,162655,160417,156808,160974,168623
220523,272143,160417,162655,285808,206606
220524,225019,31836,48403,160417,119193
220525,225463,235028,300470,48403,214206
220526,284410,324823,160417,337441,273395
220527,10034,160131,196301,261476,182394
220528,108855,276970,162655,272143,233658
220529,160417,162655,156624,234813,273395
220530,285343,324823,161602,205861,123289
220531,272143,285808,58580,198659,160417
220532,324823,272143,156447,119534,58193
220533,160417,162655,160974,162765,272143
220534,272143,285808,162655,160417,206606
220535,270607,64329,324823,199198,245161
220536,337441,284583,36605,285435,236207
220537,160417,162655,162300,272143,162765
220538,272143,285808,160417,162655,206606
